rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough
3573,75474741,2495,1,1,550,2,3,116,0,0,0,0,1,0,0,0,East Village,All Downtown,Manhattan
6815,86223097,12500,3,3,1760,1,19,9,0,0,0,0,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
8058,3032139,3645,1,1,600,2,8,99,1,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
799,92994390,7350,2,2,1103,5,8,9,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
9601,63767762,6000,3,2,1798,1,13,88,0,0,1,0,0,1,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
5301,71378125,5110,1,1,745,2,18,0,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
2935,60777971,2550,1,1,550,3,8,58,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4571,49880750,2900,1,1,550,1,6,51,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4372,11602431,4650,1,1,942,1,4,25,0,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
8384,6304026,3800,3,1,1000,5,2,116,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
10505,7258377,3530,0,1,530,4,31,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
1074,24236066,2795,0,1,500,3,19,29,0,0,0,0,0,0,0,1,Financial District,All Downtown,Manhattan
3386,13290871,5800,2,1,950,3,2,116,1,1,0,0,0,0,0,1,East Village,All Downtown,Manhattan
5135,69131476,2850,3,2,1500,7,2,11,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
10429,19335948,3500,1,1,693,3,3,15,1,1,0,0,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
10846,36652725,2300,2,1,800,5,1,91,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
89,88770113,2215,1,1,710,5,7,7,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
9435,38496344,1325,0,1,300,1,3,85,0,0,0,0,0,0,0,0,Sunset Park,South Brooklyn,Brooklyn
5187,62828354,3325,1,1,628,6,5,14,1,1,1,1,1,1,0,1,Midtown West,All Midtown,Manhattan
10675,84666551,4250,1,1,809,7,21,33,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
3470,84789849,8500,2,2,1400,5,10,9,0,1,0,0,1,0,0,0,Midtown,All Midtown,Manhattan
10563,84666551,2935,0,1,559,7,33,33,1,1,0,1,1,1,1,1,Battery Park City,All Downtown,Manhattan
4,67594835,8995,2,2,1667,11,40,31,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4311,80242060,1550,0,1,350,1,1,86,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
11061,80329118,2650,1,1,600,7,2,117,0,0,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn
8077,91440509,6594,2,2,1082,2,9,16,1,0,0,0,0,1,0,0,Flatiron,All Downtown,Manhattan
3096,4040599,4595,3,1,1000,7,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
491,57327522,9850,2,2,1489,2,66,30,0,1,1,1,1,0,1,1,Midtown,All Midtown,Manhattan
9084,3763388,2950,0,1,552,5,12,4,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
5162,72623879,8200,2,2,1055,2,42,22,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
5544,71691994,6776,2,2,808,3,3,16,1,1,1,1,1,1,1,1,Chelsea,All Downtown,Manhattan
689,37570207,5999,1,1,1000,6,8,33,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
9747,81552123,2799,1,1,700,6,2,11,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn
8492,24962376,2095,2,1,700,3,5,116,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
11142,17340497,2595,0,1,400,43,7,14,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5963,59912681,3500,1,1,947,4,2,8,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
4902,69721022,1250,0,1,410,1,3,60,0,0,0,0,0,0,0,0,Jamaica Estates,South Queens,Queens
10330,37426257,3300,0,1,500,3,8,103,0,1,0,0,1,0,0,0,Flatiron,All Downtown,Manhattan
9067,23496495,2200,2,1,800,3,2,115,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
8078,25585133,3800,1,1,1000,3,4,88,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
7575,92325053,3500,1,1,1178,2,5,96,1,0,0,1,1,0,0,1,Long Island City,Northwest Queens,Queens
5634,65236022,6800,4,2,1700,5,3,64,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
4333,12249740,2550,2,1,975,9,4,85,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
6169,83863916,4361,3,1,914,3,2,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9318,33994391,4450,2,2,1050,3,29,20,0,1,0,0,0,1,0,0,Long Island City,Northwest Queens,Queens
5034,2915226,1900,2,1,900,4,1,96,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
1762,78328472,16000,2,2,1800,2,2,116,0,0,0,0,1,0,0,0,Greenwich Village,All Downtown,Manhattan
552,67242797,3750,1,1,800,2,15,89,0,0,0,1,1,0,0,0,Midtown,All Midtown,Manhattan
10925,40428982,3195,1,1,720,2,9,103,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
1004,52180312,4700,1,1,707,2,3,8,0,0,0,0,0,1,0,0,Chelsea,All Downtown,Manhattan
9662,70647804,2805,0,1,472,4,14,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
7500,29202488,3200,1,1,796,2,2,96,0,0,1,1,1,0,0,1,DUMBO,Northwest Brooklyn,Brooklyn
4952,55079807,4150,0,1,747,3,5,11,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
8057,70960798,3515,1,1,750,1,8,116,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
677,43656940,5850,1,1,942,9,5,86,0,1,0,1,1,1,0,1,Midtown East,All Midtown,Manhattan
4647,9252609,3850,1,1,770,6,4,59,0,1,1,1,1,1,0,0,Midtown East,All Midtown,Manhattan
295,7741293,6350,1,2,1014,3,3,8,0,1,0,1,1,0,0,1,Chelsea,All Downtown,Manhattan
1151,25024137,3300,2,1,1300,3,2,85,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
7388,20667322,4000,1,1,750,2,14,14,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
153,57788386,5250,3,3,1800,6,7,104,0,0,0,0,0,0,0,0,Hamilton Heights,All Upper Manhattan,Manhattan
2581,69837186,3645,1,1,674,4,4,28,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
5493,41489105,3725,1,1,591,6,7,29,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
5011,85560820,2695,2,1,805,7,7,9,0,1,1,0,1,1,0,0,East Harlem,All Upper Manhattan,Manhattan
2949,70744959,2650,1,1,625,17,3,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
1983,31281510,1995,2,1,1000,6,36,89,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
3457,21957683,6500,2,2,1500,1,13,90,0,1,1,1,1,0,1,1,Chelsea,All Downtown,Manhattan
9801,97730748,2650,1,1,750,1,2,92,1,0,1,0,1,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn
4055,52866187,3700,1,1,700,10,24,13,1,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan
6975,41878042,4500,1,1,733,6,11,2,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
8197,59414256,3350,0,1,644,1,24,88,0,0,0,0,1,1,0,1,Financial District,All Downtown,Manhattan
6228,92668738,5999,2,2,1248,4,3,9,0,0,1,1,1,1,0,0,Midtown East,All Midtown,Manhattan
5383,90482091,2800,0,1,618,3,4,86,0,1,0,1,1,0,0,1,Financial District,All Downtown,Manhattan
878,67734427,4350,1,1,715,2,15,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
189,96767093,4299,1,1,901,6,10,88,0,1,0,1,1,0,0,1,Brooklyn Heights,Northwest Brooklyn,Brooklyn
2590,9421339,2400,3,1,900,3,4,102,0,0,0,0,0,0,0,0,Ditmas Park,South Brooklyn,Brooklyn
9545,66211866,2600,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
5157,26746977,3800,0,1,600,1,15,53,0,0,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
10342,6415824,2500,2,1,1000,5,1,106,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
402,30668825,2640,0,1,472,6,5,2,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2411,49664770,2800,0,1,420,2,8,53,0,0,0,1,0,0,0,1,Midtown,All Midtown,Manhattan
9957,37658842,2850,0,1,500,5,12,57,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
6047,96355438,6118,1,1,909,1,11,6,0,0,1,0,0,1,0,0,Tribeca,All Downtown,Manhattan
1643,69635412,5995,2,2,1400,6,31,41,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
8119,65460309,2300,0,1,550,2,4,86,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
338,27580462,3850,1,1,780,6,17,28,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
8276,76516983,5395,1,1,558,3,5,2,1,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
6987,85991689,2400,0,1,500,6,12,7,0,1,1,1,1,1,0,1,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
5617,13753727,5575,3,2,1023,6,14,0,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
4224,17028960,3750,3,1,1100,6,4,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
10744,7123559,1443,1,1,550,4,3,101,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
8727,57396368,2795,1,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
558,2536710,4500,4,2,1400,2,4,107,0,0,0,0,0,0,0,0,Morningside Heights,All Upper Manhattan,Manhattan
3543,53972210,2300,0,1,550,7,5,6,0,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
2135,58404989,3600,2,2,1200,2,10,105,0,0,1,0,0,1,1,0,Upper West Side,All Upper West Side,Manhattan
7648,9417041,3750,0,1,636,1,6,52,1,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
9907,67192381,3800,3,1,1100,3,3,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
8512,94048089,12000,3.5,2,1600,1,5,105,0,0,1,1,1,0,0,0,West Village,All Downtown,Manhattan
3656,36101243,2950,1,1,660,14,4,96,1,0,0,0,0,1,0,0,Columbia St Waterfront District,Northwest Brooklyn,Brooklyn
3780,22319464,5155,1,1,812,5,33,44,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
10845,28635327,2300,3,1,850,7,1,92,0,0,0,0,0,0,0,0,Bay Ridge,South Brooklyn,Brooklyn
935,54965529,2500,2,1,1200,4,8,9,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
6880,30185802,2250,0,1,500,5,4,54,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
7357,43473685,3750,1,1,646,3,17,11,0,0,0,1,0,0,0,0,Midtown South,All Midtown,Manhattan
4769,8168447,4995,1,1,725,4,10,24,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
7600,20884613,4198,0,1,851,3,17,44,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
10986,48187816,7500,1,1,1052,4,32,33,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan
3805,58529529,2600,1,1,655,5,2,5,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
1268,88668971,3385,3,2,1175,4,2,9,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn
1870,20331707,3000,3,1,1400,1,1,96,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
5384,87356164,3093,0,1,461,12,19,4,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
294,15106811,11000,3,3,1815,5,11,2,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
3696,16552082,4195,1,1,854,5,27,30,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5806,24236066,2700,0,1,452,3,20,29,0,0,0,1,1,1,0,1,Financial District,All Downtown,Manhattan
2152,84322200,2499,2,1,700,5,5,96,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3031,89350374,3865,1,1,910,5,8,1,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
6942,92994390,5935,1,1,926,5,11,9,1,0,0,0,0,1,0,0,Tribeca,All Downtown,Manhattan
5792,17128212,4950,1,2,981,9,5,8,1,0,1,1,1,0,1,1,Midtown West,All Midtown,Manhattan
10979,35526201,4600,1,1,900,5,4,12,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
612,34164228,8500,3,2,1500,2,5,93,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
10345,93842159,3350,2,1,600,7,5,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
6298,33044796,1800,1,1,779,8,4,86,1,0,0,0,0,0,0,0,Bay Ridge,South Brooklyn,Brooklyn
1943,89055400,3550,1,1,581,5,7,37,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
7277,53388377,4500,2,1,1571,5,6,96,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
3111,56724744,4595,2,2,1088,7,10,5,1,1,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn
5900,41878042,4600,1,1,717,6,8,2,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
480,51127725,2760,1,1,405,4,4,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2820,57870659,4850,2,2,1010,2,5,90,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
8432,71664054,3150,1,1,750,3,3,106,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
6324,7300021,3400,1,1,700,1,3,15,1,1,0,1,1,0,0,1,Midtown West,All Midtown,Manhattan
9001,95712765,2200,1,1,675,1,2,106,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
10141,75848925,3300,1,1,694,0,9,87,0,1,1,1,1,1,0,0,Financial District,All Downtown,Manhattan
4995,48082172,2795,2,2,1126,8,3,93,0,1,0,1,1,0,0,1,Kew Gardens,Northeast Queens,Queens
10644,93139463,7000,3,2,1394,10,12,53,1,0,1,0,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
4161,14371145,3850,0,1,605,2,6,10,0,0,0,0,0,1,1,0,Chelsea,All Downtown,Manhattan
3313,72311220,6500,1,1,1100,4,18,43,0,0,1,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan
773,37749339,12000,3,3,1737,43,20,8,0,0,0,1,1,0,0,1,Battery Park City,All Downtown,Manhattan
4758,17248037,2975,0,1,402,5,6,13,1,1,0,1,1,1,0,0,West Village,All Downtown,Manhattan
11151,18680844,3100,0,1,600,1,2,53,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
5386,88341214,2990,0,1,395,12,1,8,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
717,67594835,6995,2,2,1172,11,35,31,0,0,0,0,0,0,1,0,Upper East Side,All Upper East Side,Manhattan
7672,18404508,3229,0,1,470,4,7,19,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
11004,28174674,1825,1,1,680,13,2,52,1,0,0,0,0,0,0,0,Jackson Heights,Central Queens,Queens
7250,63431782,2225,2,1,750,5,2,85,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
4716,87880183,3250,1,1,700,8,6,33,0,0,0,0,1,0,0,0,Midtown East,All Midtown,Manhattan
7967,50551718,2530,1,1,701,10,6,3,1,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
5057,91440509,3254,0,1,403,2,11,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
1371,14371145,8950,2,2,1449,2,13,10,0,0,0,1,1,0,0,1,Chelsea,All Downtown,Manhattan
7918,17201350,3495,1,1,800,9,3,36,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
8122,57169406,2495,3,1,900,1,3,9,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
9321,48645350,3495,1,1,882,5,3,6,0,0,0,1,1,1,0,1,Williamsburg,North Brooklyn,Brooklyn
8592,50384576,4850,2,2,938,4,13,85,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
7217,20136117,4995,1,1,947,5,7,2,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
221,40895680,2900,1,1,600,2,9,84,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3302,18290816,3184,1,1,696,2,4,48,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3520,83863916,3850,2,2,1127,3,5,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2006,31244061,2950,1,1,850,3,1,6,0,0,0,0,0,0,0,0,Flushing,Northeast Queens,Queens
5980,20410626,3000,0,1,500,3,3,116,0,1,0,1,1,1,0,0,Greenwich Village,All Downtown,Manhattan
10853,77296737,13500,4,3,2364,6,5,8,0,0,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn
5351,58656833,10400,3,2,1797,5,25,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
8284,14842171,4500,3,2,1000,2,3,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
7452,72514135,1590,1,1,700,7,5,51,0,0,0,0,0,0,0,0,Woodside,Central Queens,Queens
5896,80161961,2500,0,1,525,7,3,66,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn
4972,41654182,3500,2,1,1000,11,3,116,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9316,59540366,2100,0,1,450,13,5,60,0,0,0,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan
7786,4096152,2050,2,1,900,16,2,75,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
5519,37809936,3160,0,1,602,1,7,19,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
10360,18404508,3308,0,1,470,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2773,43382434,4195,2,2,886,8,2,3,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
6706,91931807,3500,0,1,499,10,3,0,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
10943,2477615,4846,2,1,805,9,14,86,1,0,1,1,1,0,0,0,Gramercy Park,All Downtown,Manhattan
9208,36761941,9400,3,2,1274,8,6,3,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2864,8456299,2550,2,1,790,2,2,9,1,0,1,1,1,0,0,1,Bushwick,East Brooklyn,Brooklyn
10781,43382944,2300,1,1,611,9,6,12,1,1,1,1,1,0,0,1,East Harlem,All Upper Manhattan,Manhattan
1035,54696794,2750,0,1,493,10,9,16,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
2907,24236066,2695,0,1,445,3,25,29,0,1,1,1,1,0,0,1,Financial District,All Downtown,Manhattan
1046,46213486,6995,2,2,1091,2,14,92,0,1,0,1,0,0,0,1,Upper West Side,All Upper West Side,Manhattan
9075,58880017,6000,2,2,1034,3,37,15,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
2980,13488210,2800,2,1,1100,43,2,7,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
8585,50384576,2620,0.5,1,466,4,18,85,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4524,36761941,5100,2,2,1123,8,5,3,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
8688,32370479,4895,2,0,950,6,3,96,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
2177,76832199,2600,1,1,1031,5,2,71,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
3050,70132426,3369,1,1,717,4,9,7,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9783,37773081,3250,1,1,900,2,1,91,0,0,0,0,0,0,0,0,Morningside Heights,All Upper Manhattan,Manhattan
7085,55944355,3498,0,1,464,2,15,13,1,1,1,1,1,1,0,1,Flatiron,All Downtown,Manhattan
10619,24218678,2700,2,1,800,8,1,86,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
1509,23395007,1990,1,1,475,10,1,106,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3053,76909719,2650,0,1,471,2,45,29,0,0,1,1,1,1,0,0,Midtown,All Midtown,Manhattan
6071,38230508,5795,2,2,1133,2,19,41,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
1517,75675056,7500,2,2,1104,4,31,2,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
216,81299865,2775,2,1,675,2,3,85,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
7818,10969521,2600,1,1,650,6,1,106,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
9850,89055400,6725,1,1,1021,5,18,37,1,1,0,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
5456,29203171,3200,0,1,622,5,10,31,0,0,0,0,0,1,0,1,Battery Park City,All Downtown,Manhattan
1033,10574372,3029,1,1,655,7,3,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
8807,57391066,20000,3,3,2600,2,3,86,0,1,0,1,1,1,0,1,Soho,All Downtown,Manhattan
7320,37809936,3640,1,1,664,1,8,19,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
895,49239817,4500,2,1,800,13,29,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4008,50113493,5600,2,2,1049,5,30,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6062,32844845,3900,2,1,1000,2,7,115,0,1,1,1,0,0,0,0,Midtown,All Midtown,Manhattan
1778,3032139,3285,1,1,586,2,4,99,1,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
956,9252609,2850,0,1,500,6,2,59,0,0,1,0,0,0,0,0,Midtown East,All Midtown,Manhattan
9620,24990628,3950,1,1,714,4,6,19,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5820,99463751,2775,0,1,486,1,12,112,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
6662,36199025,3840,1,1,709,8,11,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3715,68415493,4800,3,2,1500,7,1,106,0,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn
6805,67391787,2100,1,1,500,8,4,115,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4904,88377790,5295,2,2,1254,1,19,10,0,0,0,0,0,0,1,1,DUMBO,Northwest Brooklyn,Brooklyn
6520,32336474,2295,0,1,250,2,1,118,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
4053,91864142,3700,1.5,1,900,12,14,55,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan
7547,69928473,3550,1,1,900,2,6,89,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2267,25022358,8500,2,2,1275,2,7,86,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
5937,15484219,5500,1,1,925,3,4,101,0,1,1,1,1,1,1,1,Tribeca,All Downtown,Manhattan
1945,39925217,2395,1,1,700,6,2,86,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn
368,2849860,5345,2,2,1038,7,28,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
7503,81758515,5150,1,1,679,3,17,11,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
1691,47607639,3965,1,1,629,7,25,39,1,0,0,0,0,0,1,0,Midtown East,All Midtown,Manhattan
9125,56319932,2995,1,2,1000,4,4,3,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
4915,70065624,4400,2,1,950,7,31,42,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
9802,30825940,5250,3,2,1300,4,7,7,1,1,1,0,0,1,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
8845,36199025,5340,2,2,971,8,9,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
11124,66400208,2100,0,1,400,5,1,101,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
9798,12763383,7250,3,2,1339,2,4,32,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
7117,48645350,2975,0,1,605,5,23,6,0,0,0,0,1,1,0,1,Williamsburg,North Brooklyn,Brooklyn
8269,70711994,2850,1,1,488,1,17,103,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
1941,49241044,1987,1,1,850,2,3,88,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
971,20979506,3600,1,1,668,5,7,30,0,0,0,1,1,1,0,0,Battery Park City,All Downtown,Manhattan
11244,14842171,4795,3,1,1100,2,3,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
8415,49239817,3300,1.5,1,650,13,16,9,0,0,0,0,0,1,0,0,Midtown West,All Midtown,Manhattan
7606,7258377,3795,0,1,577,4,21,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
3262,35079557,2400,2,1,1250,5,2,101,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
864,17226690,4410,1,1,802,2,10,89,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5581,36634129,9250,3,3,1800,4,9,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
395,88770113,3230,2,2,1000,5,8,7,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
2036,13046465,3500,1,1,678,5,7,85,1,1,1,0,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
8393,77635520,4000,1,1,672,15,30,43,1,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4073,70647804,3813,0,1,826,4,20,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
7349,35228272,2450,2,1,1000,7,2,85,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn
